time,value
5352,-2.067189825269671
5353,-2.1401463899945528
5354,-2.077513783860311
5355,-2.0470303984856204
5356,-1.6784784986681351
5357,-1.4224714375295915
5358,-1.0292988870259432
5359,-0.5923647743348357
5360,-0.08763142901298583
5361,0.3401042390042706
5362,0.7305716752955814
5363,1.1828071889803646
5364,1.538707440985408
5365,1.7823435895638382
5366,2.0925207957317324
5367,2.2463904130380654
5368,2.176974468428484
5369,2.2666118111670768
5370,2.0861912299776155
5371,1.971562375416158
5372,1.5708839881501317
5373,1.3253353179844094
5374,0.8479155903157158
5375,0.46422576186703146
5376,0.08273645863040485
5377,-0.36217885480465517
5378,-0.7679370185664437
5379,-1.2239030957577337
5380,-1.47249177334399
5381,-1.7213428680131981
5382,-1.9906535376362153
5383,-2.0804798255098937
5384,-2.089630373986027
5385,-2.039308212529841
5386,-2.098161904024305
5387,-1.8961746245168867
5388,-1.5284159819842285
5389,-1.1405956481100936
5390,-0.7191666210201203
5391,-0.29598732664748434
5392,0.19510899850209656
5393,0.5485464632953346
5394,-0.06877928316550903
5395,-0.40662220399713556
5396,-0.8995055729559613
5397,-1.349557191157743
5398,-1.6144784042602296
5399,-1.7583421642484576
5400,-1.7426491300549165
5401,-1.7542252896475194
5402,-1.6730627973474403
5403,-1.475408357924309
5404,-1.2512618256239079
5405,-1.036027911390138
5406,-0.7410348189966933
5407,-0.21075383868428124
5408,0.2675241530372924
5409,0.668993690256674
5410,1.0918426992747605
5411,1.4865451300664552
5412,1.7089060671116747
5413,1.8455449635746295
5414,2.092641201006906
5415,1.9833277015209037
5416,2.0320372821884987
5417,1.9589015959247156
5418,1.8696365010550455
5419,1.660830763003613
5420,1.3786722913248777
5421,0.9259255453822649
5422,0.5887859481197676
5423,0.19274174838335656
5424,-0.30793805268515684
5425,-0.7030813076835111
5426,-1.1754378167990898
5427,-1.6669012544935031
5428,-1.9222915761740473
5429,-1.9127102679319568
5430,-2.1223652918529394
5431,-2.276725680348058
5432,-2.3096346183906435
5433,-2.1683696380912028
5434,-1.885005825724139
5435,-1.594887924826713
5436,-1.3595020542024987
5437,-0.9048175915384882
5438,-0.6327846560817969
5439,-0.27599407334797105
5440,0.14223359314497755
5441,0.6756365629418649
5442,1.0738399155687592
5443,1.4216438957473192
5444,1.587915518139018
5445,1.76360505413337
5446,1.9742643328452847
5447,2.0404435583625267
5448,2.0433592527410935
5449,1.897406134830911
5450,1.7534916153509887
5451,1.3499973248141817
5452,0.9989279598975218
5453,0.6638714544390313
5454,0.12445830424217746
5455,-0.4784843177814635
5456,-0.6974327534474141
5457,-1.0627788291860614
5458,-1.5380069440873156
5459,-1.7998400522021731
5460,-2.1068980635953762
5461,-2.3047468089002967
5462,-2.25237173738415
5463,-2.2711145992491857
5464,-2.203838336158814
5465,-2.109827581181174
5466,-1.8591776103115503
5467,-1.505184595497939
5468,-1.1639258631780007
5469,-0.5657133242239177
5470,-0.2333327754853263
5471,0.11645280518608069
5472,0.5183993118276222
5473,1.0854606398531679
5474,1.4786343819856185
5475,1.703790671863157
5476,1.8490761632791104
5477,1.9496793612289083
5478,1.9342978314934232
5479,1.898832624551176
5480,1.7973186039346656
5481,1.6872694841001565
5482,1.4759352410257065
5483,1.1262985773478775
5484,0.8888382617200596
5485,0.4221806090869699
5486,-0.11282638301877053
5487,-0.49607493348198056
5488,-0.8014430349433359
5489,-1.1784537317623343
5490,-1.605659107289493
5491,-1.8439891853704573
5492,-2.0057039527895815
5493,-2.0855771259447837
5494,-2.1051454738120077
5495,-1.958730653430945
5496,-1.9286819038905236
5497,-1.9479972708916304
5498,-1.7841308565727012
5499,-1.501453508807616
5500,-0.9949997909187176
5501,-0.5748802731742995
5502,0.011014095539016111
5503,0.3470361074411039
5504,0.8927770316267386
5505,1.1812970106581349
5506,1.4840063703259938
5507,1.6062364184787628
5508,1.9218184245684373
5509,2.0166444871286315
5510,2.21333358163164
5511,2.2081324305131558
5512,2.003453216391728
5513,1.6904344325306135
5514,1.4575098076170916
5515,1.0906629850867986
5516,0.6209642022122606
5517,0.21116732747869316
5518,-0.3731270139804182
5519,-0.7332559775337255
5520,-1.0597461964144148
5521,-1.4962944986871407
5522,-1.669959733354292
5523,-1.8152395963831343
5524,-1.9523332230826185
5525,-1.3658604298946182
5526,-0.8115884307163248
5527,-0.509630666067263
5528,-0.3008591621223549
5529,-0.17668161521100753
5530,-0.34686310830240874
5531,-0.6104607624005142
5532,-0.2942939198115414
5533,0.2526960409170978
5534,0.8061460552668464
5535,1.171327699582571
5536,1.5642462363781635
5537,1.824659359127244
5538,2.047999011915942
5539,2.1846190462180664
5540,2.3634200723531293
5541,2.4889394155603317
5542,2.3945123420291026
5543,2.2273651832271724
5544,1.9690199941673099
5545,1.7948776792580077
5546,1.485763312066052
5547,0.9793853539213127
5548,0.6982700294950034
5549,0.04026260597737616
5550,-0.2712120495946152
5551,-0.6166317725344328
5552,-1.014061206142072
5553,-1.359169465058455
5554,-1.650941158131073
5555,-1.9313040579265415
5556,-1.8935053718408854
5557,-1.940809483888851
5558,-1.9782435611026017
5559,-1.6998204826285264
5560,-1.4694784374115228
5561,-1.1687846971060203
5562,-0.694234407182668
5563,-0.30704243827567446
5564,0.0013618068689859597
5565,0.4390337723154881
5566,0.7427645568874417
5567,1.0733370852116964
5568,1.4351842701459923
5569,1.7954930915339427
5570,1.956833565583536
5571,2.0876382608127675
5572,2.1411589679182206
5573,2.2224136051209
5574,2.11556355667199
5575,2.0833898632921004
5576,1.7670213804619812
5577,1.3920185385726451
5578,1.1372790685587613
5579,0.7584759955230155
5580,0.5187491879725957
5581,0.1533571594397618
5582,-0.4221398584336382
5583,-0.8447401765212894
5584,-1.1927278970733617
5585,-1.4880690843129178
5586,-1.74401012843974
5587,-1.8876350119407364
5588,-1.9438369923967842
5589,-1.9824438077045614
5590,-1.7930683304728454
5591,-1.4848881928113546
5592,-1.1975979192622805
5593,-1.0794772509845971
5594,-1.1140465895959066
5595,-1.202087284057555
5596,-1.3453872510559213
5597,-1.6392770184894656
5598,-1.7727832132713035
5599,-2.0303308625206697
5600,-2.102259267935175
5601,-2.5212501874829254
5602,-2.5845086080798767
5603,-2.5161903016542686
5604,-2.4193076269371376
5605,-2.415532029138421
5606,-2.1094535750760097
5607,-1.9252931025536972
5608,-1.6473787492360945
5609,-1.3057324039135274
5610,-1.0176405254111391
5611,-0.5434058269639394
5612,0.006853782151280671
5613,0.56088950364065
5614,0.9395734398399064
5615,1.2965094093890668
5616,1.6661637502804212
5617,1.886986228406564
5618,2.1481608531933234
5619,2.2119650442986685
5620,2.129899029998533
5621,2.0663681238181537
5622,1.7863078739087779
5623,1.5828484525815183
5624,1.3253288461993011
5625,0.9162075227978665
5626,0.5661443776304155
5627,0.1359613049253898
5628,-0.3400998057904501
5629,-0.8598222860205491
5630,-1.3193929587111737
5631,-1.4873596517954453
5632,-1.782039280173439
5633,-1.9536212204517316
5634,-2.1022311964395257
5635,-2.020794655679933
5636,-2.0735683312515767
5637,-1.9635215650893354
5638,-1.8209426356111122
5639,-1.4777500086015323
5640,-1.1406106524392716
5641,-0.7842793913361968
5642,-0.49381668513360844
5643,0.10458639393605684
5644,0.4905694350126447
5645,0.8038007801724623
5646,1.0503941973693782
5647,1.285010250674273
5648,1.5870222115446284
5649,1.8973606844920323
5650,2.052293627485956
5651,1.9750619445168145
5652,1.9543384450906114
5653,1.9572575102777103
5654,1.7245953580947375
5655,1.4789840042078244
5656,1.1228591670508377
5657,0.791651229066952
5658,0.3179157584726167
5659,-0.33966100549557415
5660,-0.8086000141160253
5661,-1.193265649750577
5662,-1.5129796682951686
5663,-1.8174650129458183
5664,-2.0623329694118255
5665,-2.1137843636864875
5666,-2.273794744885839
5667,-2.25566363640642
5668,-2.2778113954870176
5669,-2.029899363964355
5670,-1.7587708215814748
5671,-1.2776783563580532
5672,-1.0290782203638411
5673,-0.5011353680097657
5674,-0.18357638099613746
5675,0.20501476884422373
5676,0.5134422366152246
5677,1.089553123777959
5678,1.4606363254390982
5679,1.7755436265174913
5680,1.9174517889383185
5681,1.0128332184328463
5682,0.4539845909515724
5683,0.03661021308905534
5684,-0.33506669301291053
5685,-0.4356845531515137
5686,-0.3935844367107771
5687,-0.22098779820986314
5688,-0.19201799137348086
5689,-0.00330934231327612
5690,0.27094484869918806
5691,0.7272833092941716
5692,1.163630350033099
5693,1.5079123155927119
5694,1.7561366534940683
5695,2.0831747048557383
5696,2.257567775944389
5697,2.4317770781658408
5698,2.460599160839095
5699,2.236670474866317
5700,1.9123514945843638
5701,1.690479656952573
5702,1.5077205414111514
5703,1.13622938768282
5704,0.8857223984869569
5705,0.5332776272072087
5706,0.20078889127374216
5707,-0.2818438277180871
5708,-0.7842213490303227
5709,-1.2488634393898015
5710,-1.5177976088620508
5711,-1.907181494522413
5712,-2.201161804509393
5713,-2.3243514641406353
5714,-2.29469560324454
5715,-2.2708518975931065
5716,-2.0062282654913437
5717,-1.6667338444105442
5718,-1.5979731622739157
5719,-1.1924147718326554
5720,-0.8361630672690761
5721,-0.328264761520721
5722,0.14008093212727335
5723,0.5694165360922884
5724,0.9497048813086587
5725,1.178749174239364
5726,1.6899460171981289
5727,1.8161642065459889
5728,2.1265826654831197
5729,2.249555779264734
5730,2.186181562064278
5731,2.0370653415278364
5732,1.7418150971246713
5733,1.5243023571651002
5734,1.1050167259879844
5735,0.8784990032342036
5736,0.5211283128481939
5737,0.1114382960795438
5738,-0.29468792711885294
5739,-0.6745981530358423
5740,-1.0849660207169707
5741,-1.4384572885301687
5742,-1.5649537421674542
5743,-1.713825104224342
5744,-1.8311828712962925
5745,-1.963899063241247
5746,-2.1186498946865067
5747,-1.9639633779321117
5748,-1.7721478550118102
5749,-1.5364913368668762
5750,-1.224173756778086
5751,-0.9516693041282532
5752,-0.6108582093519352
5753,-0.08200640163957063
5754,0.16855264354172508
5755,0.6781932552421557
5756,1.1869324199324809
5757,1.5491553026794478
5758,1.842196057351832
5759,1.949765350806617
5760,2.0038147861811697
5761,2.0149092965484874
5762,1.8692826810245953
5763,1.697108669118185
5764,1.531879633400483
5765,1.2451115486564917
5766,0.9563004167756227
5767,0.6881990177597943
5768,0.30215338828944244
5769,-0.07701027692001089
5770,0.23195489685461
5771,0.7539341448688748
5772,1.0017490406092215
5773,1.3056998277266612
5774,1.5008405760423555
5775,1.5654526895139471
5776,1.7337959209954739
5777,1.8424694699929576
5778,1.9308307240750073
5779,1.8131024625551087
5780,1.5235966403285777
5781,1.2070631664068805
5782,0.733990791107289
5783,0.3538904077872111
5784,-0.022483045595868344
5785,-0.3682629264122635
5786,-0.6942226711501983
5787,-1.03329120850805
5788,-1.4554249671242714
5789,-1.833802830455202
5790,-1.9763429090163258
5791,-2.2726455582515492
5792,-2.1403841684318157
5793,-2.1845397211934103
5794,-1.976117804200077
5795,-1.8523547885298757
5796,-1.5519775934386408
5797,-1.34120636294012
5798,-0.9661485472522919
5799,-0.7015475866576771
5800,-0.22895896985068206
5801,0.11360485850267038
5802,0.46545629355606066
5803,0.8467367656748929
5804,1.1982933630476749
5805,1.5510754999618117
5806,1.814477318192793
5807,1.9699286604436028
5808,2.1022532326158827
5809,2.094415083290179
5810,2.0057149186977514
5811,1.710312124349907
5812,1.5282198515042995
5813,1.2627351404281704
5814,0.8874906195751066
5815,0.5326791911417628
5816,0.08533697423459034
5817,0.6234556898165969
5818,1.0039268503836367
5819,1.3391207367713438
5820,1.6680914867857557
5821,1.0795794695165648
5822,0.4176114912919335
5823,-0.021472180250970734
5824,-0.3939682009394089
5825,-0.5959442911783494
5826,-0.7398036640281984
5827,-0.6606465702485537
5828,-0.5278164126212089
5829,-0.252556133148537
5830,0.09817927566039429
5831,0.4941848523483762
5832,0.7630197917687714
5833,1.117362489117879
5834,1.5338281179597673
5835,1.7297940508383043
5836,1.9757008746787437
5837,2.0908398702281503
5838,2.362403865443488
5839,2.496546719350981
5840,2.4780769483504237
5841,2.3770967239219742
5842,2.095758562717154
5843,1.9342859887770283
5844,1.5554895510730118
5845,1.1093394993699122
5846,0.7830545261897983
5847,0.3004575318892091
5848,-0.1934923838575975
5849,-0.5478928388473248
5850,-1.0453792373177704
5851,-1.3424922769159562
5852,-1.6262615689850375
5853,-1.7901393708913758
5854,-1.9101094403735925
5855,-1.782825170173573
5856,-1.7872091180161656
5857,-1.753155666238636
5858,-1.5967426794189203
5859,-1.3291737863528055
5860,-0.8971457332215749
5861,-0.523228906270854
5862,-0.23165536248190371
5863,0.4889372350679989
5864,0.9154478876427875
5865,1.1737571588945226
5866,1.4010783518213479
5867,1.5889769198015398
5868,1.8345101008207485
5869,2.0156304199119144
5870,2.06797259605571
5871,1.9882368299357955
5872,1.8672456385573217
5873,1.814137503744915
5874,1.5957986806343079
5875,1.255801335518258
5876,0.9549112327578376
5877,0.6203774516076758
5878,0.25960835203668864
5879,-0.14776072427842718
5880,-0.565230676067263
5881,-0.8545925496785133
5882,-1.3059467899157025
5883,-1.6267097886885136
5884,-2.013455819978605
5885,-2.1849268172250165
5886,-2.2338353053078146
5887,-2.1524448071142848
5888,-2.2153140551717105
5889,-2.0177491875788474
5890,-1.6087445356620327
5891,-1.5461310424022277
5892,-1.1262523095509918
5893,-0.8136446675826445
5894,-0.3968055354108084
5895,0.09688417366926436
5896,0.4784089120058698
5897,0.9098431241185105
5898,1.2883662747427043
5899,1.5849887374014324
5900,1.714999931119142
5901,1.830227176454101
5902,2.092842148221046
5903,2.043529106839271
5904,1.9251769354426664
5905,1.7300073248568977
5906,1.555090500656279
5907,1.3541940435260655
5908,0.953974750948008
5909,0.5408321206754997
5910,0.12658554503099204
5911,-0.22740357711457237
5912,-0.6555148466075166
5913,-1.0412582877409247
5914,-1.4315782884240593
5915,-1.6848494604517332
5916,-1.84875438317272
5917,-1.9351927708146375
5918,-1.8481363337672079
5919,-1.9088761896072861
5920,-1.8084991051995554
5921,-1.646844094015024
5922,-1.2603721326207116
5923,-0.907500145314619
5924,-0.6940124779416346
5925,-0.3525834457690347
5926,0.036367328481993616
5927,0.34024178293659224
5928,0.7643768465251929
5929,1.1007637873289404
5930,1.5880694015460148
5931,1.8567583520324757
5932,1.99633451188883
5933,2.016418920317578
5934,1.8389658841766274
5935,1.805215187250534
5936,1.8137335433217752
5937,1.5835350070987781
5938,1.300530493800741
5939,1.166086776801537
5940,0.8482213663618464
5941,0.4272885153207641
5942,0.04186317385930434
5943,-0.3768902587617109
5944,-0.7757041086248422
5945,-1.2872177108869147
5946,-1.680392169001996
5947,-1.893853512650302
5948,-2.1191638963785726
5949,-2.188526445344168
5950,-2.263947258276257
5951,-2.060164143080321
5952,-1.9452094613764288
5953,-1.7643093860025685
5954,-1.5436074434130178
5955,-1.0963771591970912
5956,-0.6836533822511051
5957,-0.16088916573529724
5958,0.21993708227990338
5959,0.5495045878910015
5960,0.9425955741058452
5961,1.4028815126208312
5962,1.5539113464058147
5963,1.8058332619277915
5964,1.983309792570727
5965,2.1633122345392013
5966,2.054066301690706
5967,1.8068097682830644
5968,1.5990553231943776
5969,1.4239373736987915
5970,1.1113768706294604
5971,0.7871611776615244
5972,0.30234457076466104
5973,-0.12358083299975556
5974,-0.5236195171678937
5975,-1.032132409086627
5976,-1.3693148355413216
5977,-1.694784423016195
5978,-1.7017381105801839
5979,-1.9076141011479544
5980,-1.9049859526125452
5981,-1.924715694630368
5982,-1.9111339155824865
5983,-1.6869591612018757
5984,-1.604259615766305
5985,-1.3773646722018928
5986,-1.2286977716723022
5987,-1.4390458589241042
5988,-1.5351030624903907
5989,-1.6902575149487413
5990,-1.8558504672685656
5991,-2.0753343102331385
5992,-2.196887033554762
5993,-2.43122644224282
5994,-2.4709885544080024
5995,-2.6319816462457246
5996,-2.603473942598252
5997,-2.4346530502465376
5998,-2.376112753619595
5999,-2.2167858902538837
6000,-1.8495281635469825
6001,-1.5067343927955805
6002,-1.2628781516191285
6003,-0.8158626372332446
6004,-0.3184928235659239
6005,0.20711683034103434
6006,0.6440277752894921
6007,1.0676631818012234
6008,1.5384422249604237
6009,1.8726422721485267
6010,1.9398508884106023
6011,2.0517943842707655
6012,2.097129704202774
6013,2.1692544390895834
6014,2.154774473652154
6015,1.9636299752757822
6016,1.6898786388171891
6017,1.3236398804787617
6018,1.0328641003304966
6019,0.5402805599333204
6020,0.07101350823667743
6021,-0.2637903062197841
6022,-0.5974265418163416
6023,-0.8116725840406122
6024,-1.197675028868954
6025,-1.5351063568422092
6026,-1.7847648426569571
6027,-2.057324153337948
6028,-2.2627283162369656
6029,-2.1743117489410015
6030,-2.0625940971228025
6031,-1.9012993148814419
6032,-1.59724890738546
6033,-1.2230257143891605
6034,-0.845151127316375
6035,-0.43570056615101194
6036,-0.03570451128725689
6037,0.45276547066913864
6038,0.8103947348484037
6039,1.104980916149623
6040,1.4013686676855897
6041,1.6904207000351021
6042,1.9454863399378843
6043,2.1999984813714626
6044,1.54792689636651
6045,1.193769394723473
6046,0.8088030212176847
6047,0.5657166799277324
6048,0.5573261060750984
6049,0.6604479134117993
6050,0.8083302414070133
6051,1.2331057294722405
6052,1.3879642956329874
6053,1.7267799590765476
6054,1.8844304536434842
6055,2.151981772987374
6056,2.327402456882002
6057,2.4720931190428925
6058,2.570161938201342
6059,2.56635894396361
6060,2.4743479129405017
6061,2.179898773625639
6062,2.052384702050162
6063,1.670679451736186
6064,1.3157510917296107
6065,0.9736216622559599
6066,0.47969119194541854
6067,0.05703493413241856
6068,-0.29366598163757246
6069,-0.7387652116957255
6070,-1.1255975308706916
6071,-1.531268376929586
6072,-1.8187731211676534
6073,-2.110574034830489
6074,-2.19915263256315
6075,-2.342887270697166
6076,-2.3228137465912
6077,-2.1651441635232866
6078,-1.9548413078090832
6079,-1.6308103032764598
6080,-1.295126291251492
6081,-1.0476456534118697
6082,-0.6964571985793129
6083,-0.23359594673765052
6084,0.3085061550019383
6085,0.7977382135722824
6086,1.3969580693688726
6087,1.6449241939979244
6088,1.944909998928407
6089,2.1610866656940555
6090,2.367241110456948
6091,2.448212645499479
6092,2.357694359006355
6093,2.2155864980622697
6094,1.9812885855362534
6095,1.6485324697751453
6096,1.3113466511306726
6097,0.9037905047623244
6098,0.46946054994161956
6099,0.15113252792666898
6100,-0.28611004277180885
6101,-0.7144837785384092
6102,-1.118943866326204
6103,-1.4703790410547715
6104,-1.820642040352754
6105,-1.9928961547601638
6106,-1.9892372886083924
6107,-2.049487013809476
6108,-1.8012351577203978
6109,-1.8414049482361978
6110,-1.5684793762446063
6111,-1.0910009661181128
6112,-0.7548164919142037
6113,-0.26303315706915914
6114,0.05363360991055837
6115,0.34334493581818337
6116,0.7233444205782558
6117,1.068209991594404
6118,1.2790433612059657
6119,1.587407733809176
6120,1.781644434408678
6121,2.051992190089207
6122,2.1172653942554787
6123,2.028565670315927
6124,1.925639398969472
6125,1.7599419068741051
6126,1.550924024119432
6127,1.2301266042500407
6128,1.0268744555384866
6129,0.5051404254600995
6130,0.0394815603070266
6131,-0.4431503456457556
6132,-0.8663257256273788
6133,-1.2041557237067795
6134,-1.5062080631255375
6135,-1.7271317499160708
6136,-1.9203752010637607
6137,-2.0313328514157902
6138,-1.3729542085725595
6139,-0.9350919779343932
6140,-0.6578725831563155
6141,-0.7034380351988991
6142,-0.5325548259061919
6143,-0.49581569241456247
6144,-0.20009356859965724
6145,0.18928481780857162
6146,0.6159346102062255
6147,0.7725453517044187
6148,0.1517208679168341
6149,-0.42560478467532276
6150,-0.899474799626239
6151,-1.1451405688405185
6152,-1.4785036179726327
6153,-1.5880720474123424
6154,-1.6629002270474214
6155,-1.6971049614724367
6156,-1.6419871156443158
6157,-1.428929618079426
6158,-1.1740979904588231
6159,-0.9852984713939217
6160,-0.675751547387717
6161,-0.23305418978902503
6162,0.09487675060629037
6163,0.5988721092164873
6164,0.8722838159160132
6165,1.2172413766272054
6166,1.5800681766848035
6167,1.7351528999901273
6168,1.8055100206617305
6169,1.9427429520364747
6170,2.0166695308628375
6171,1.9124005626071159
6172,1.7127150446039017
6173,1.3581773890311848
6174,1.2346760261168104
6175,1.0792415130906337
6176,1.2834882835385317
6177,1.419569504710924
6178,1.5399187105880454
6179,1.7158066126547484
6180,1.9561838857380458
6181,2.124319226459995
6182,2.293442734843718
6183,2.328202927240172
6184,1.6470438054628822
6185,0.9969039335103264
6186,0.40617445959512133
6187,0.1242799099725616
6188,-0.0477343019544059
6189,0.045069585686259704
6190,0.06950860131063843
6191,0.2201230296075564
6192,0.4862002373040764
6193,0.8191736423277922
6194,1.2294864856657717
6195,1.4448373628936555
6196,1.8204142281010658
6197,2.1228820966768844
6198,2.228663145277386
6199,2.276459391719037
6200,2.363660797454488
6201,2.3364949292001107
6202,2.266316328694381
6203,2.0583073738839412
6204,1.8158864530086534
6205,1.4948658542895583
6206,1.1636469283036566
6207,0.6898708093867838
6208,0.283464652843949
6209,-0.034305591586559867
6210,-0.36615065800570057
6211,-0.771989287520525
6212,-1.2275383239728421
6213,-1.392407063381242
6214,-1.6343606801380821
6215,-1.689532018679721
6216,-1.7883194479201923
6217,-2.0193123123098546
6218,-1.7953226081192932
6219,-1.5964615597268754
6220,-1.3933240501421333
6221,-1.2571547154396543
6222,-0.8343261958378617
6223,-0.42732136369738305
6224,0.14531450308919436
6225,0.652553507581308
6226,1.1422650133109156
6227,1.4711891388260734
6228,1.7612383207151896
6229,2.021088901744578
6230,2.1325177153266535
6231,2.237950527130006
6232,2.250319067168788
6233,2.2960321396884624
6234,2.2660648232848013
6235,2.08337574611282
6236,1.711068988094851
6237,1.5153672642980323
6238,1.1711266043648556
6239,0.7427905155457102
6240,0.3207850786705589
6241,-0.2528912478950581
6242,-0.6934427269345839
6243,-0.9773929936061921
6244,-1.4422939978220501
6245,-1.8278638686767616
6246,-1.938193087855793
6247,-1.2018145209073952
6248,-0.7900599570091553
6249,-0.43033218094422554
6250,-0.16794994524078685
6251,-0.05131976753499655
6252,-0.03573159751388154
6253,-0.17970714556633083
6254,-0.34960643666908464
6255,-0.5464914834529336
6256,-0.7937521457935918
6257,-1.1326952103117522
6258,-1.3771004503702866
6259,-1.740946990630337
6260,-2.0287370155228146
6261,-2.1330570099841295
6262,-2.199904200705056
6263,-2.278696026713351
6264,-2.3091108345666584
6265,-2.2426981319877446
6266,-2.0038955525191353
6267,-1.7191123126658225
6268,-1.4655162331326703
6269,-1.038595569177824
6270,-0.6630030527172339
6271,-0.3116510504433704
6272,0.09342010028368396
6273,0.5332306915150928
6274,0.9897787814044993
6275,1.3888558345091668
6276,1.668236749579973
6277,1.9067781727063127
6278,2.036629850809513
6279,2.046162173160783
6280,2.0317191876230942
6281,1.8007781393257034
6282,1.7639748018673065
6283,1.532191225248269
6284,1.2563033082527244
6285,0.8371531752030072
6286,0.45835312112574134
6287,0.07062422877864213
6288,-0.36864140066865136
6289,-0.7865379129092354
6290,-1.2559003535034596
6291,-1.4227244020937106
6292,-1.7543555992429023
6293,-1.9983950035573084
6294,-1.991661617732514
6295,-2.0052440591252223
6296,-1.923064514592868
6297,-1.9219663952953212
6298,-1.7098914261405256
6299,-1.544471291816675
6300,-1.267947749181252
6301,-0.7144854405455685
6302,-0.3944042303665122
6303,0.08163165784035778
6304,0.4240946121487651
6305,0.7669401072587536
6306,1.3610757483976832
6307,1.648836625843088
6308,1.7784272785200312
6309,2.0161154792170115
6310,2.20864041484861
6311,2.2691102888384487
6312,2.163120000676393
6313,1.9844094573482172
6314,1.7060758159537834
6315,1.3237112041993013
6316,1.012130577309165
6317,0.6116096780247794
6318,0.10484505097945021
6319,-0.3017322844464152
6320,-0.7511994300116912
6321,-1.0966812259659158
6322,-1.4172175947406231
6323,-1.7302943705722549
6324,-1.9490307383956829
6325,-2.0887086835393514
6326,-2.0824117585034876
6327,-2.0820977607562154
6328,-2.031481969376006
6329,-1.8775548304339358
6330,-1.4895879134296013
6331,-1.2664773050335996
6332,-0.9271536616779332
6333,-0.5494511912229325
6334,-0.14505933093554424
6335,0.15215486725839963
6336,0.4942648800498657
6337,0.8848814924399573
6338,1.2092761248074895
6339,1.5413467033093688
6340,1.8614522309252113
6341,2.0304403050386792
6342,2.0931835596118
6343,2.097239467357301
6344,1.9934408647394608
6345,1.7928647804674993
6346,1.5948801219129047
6347,1.0224848253462366
6348,0.6521773234244719
6349,0.1835186211681598
6350,-0.24650936765532255
6351,-0.683908908066873
6352,-0.8842884811530258
6353,-1.154267649984017
6354,-1.472588238295287
6355,-1.791775465494587
6356,-1.9100051418034216
6357,-2.023367250798781
6358,-2.0825045067173598
6359,-2.0233322455711757
6360,-1.9105992050918787
6361,-1.6629156623453658
6362,-1.4821269321276627
6363,-1.1009097022807621
6364,-0.7378072453819371
6365,-0.2523141797239493
6366,0.2546829194186626
6367,0.7618552816319659
6368,1.3116588141891121
6369,1.7814863184330547
6370,2.11972387844338
6371,2.349269356948869
6372,2.3524189730322442
6373,2.215725026998843
6374,2.279273459841968
6375,2.10592107773171
6376,2.1652789840881694
6377,1.7685858782035764
6378,1.5106425511611288
6379,1.1441716322047868
6380,0.6192536620305648
6381,0.21295169817661397
6382,-0.2714637244636656
6383,-0.6865253504515002
6384,-1.0731912279444642
6385,-1.467054331126923
6386,-1.7702657069211627
6387,-2.0381973867192014
6388,-2.2959048190655116
6389,-2.3126811033824457
6390,-2.152865672914048
6391,-2.0959595214038633
6392,-1.7452848289559768
6393,-1.3281209585093534
6394,-1.078087905018538
6395,-0.7525958315157358
6396,-0.402356925878746
6397,-0.07924689148569501
6398,0.32808697482562965
6399,0.713570958545667
6400,1.1025247636829487
6401,1.4471980802126405
6402,1.628895572246873
6403,1.8912450925856212
6404,2.001548253950046
6405,1.970916354054032
6406,1.9249114545786075
6407,1.829950588399246
6408,1.7634829677583674
6409,1.5917341407880197
6410,1.1979865408262076
6411,0.7964545190147487
6412,0.3177166436180651
6413,-0.07348299429783343
6414,-0.5281111687542337
6415,-0.9360615910538096
6416,-1.2086738006621334
6417,-1.617920027779306
6418,-1.750420136065131
6419,-1.902724120010204
6420,-1.9087944997210848
6421,-1.8900439146118437
6422,-1.7772438556995769
6423,-1.6618994054744296
6424,-1.5483918716495733
6425,-1.3183216042731611
6426,-1.038818895560136
6427,-0.7991627019255705
6428,-0.279671150252183
6429,0.14342214797073496
6430,0.4986383627800489
6431,1.0694873374806424
6432,1.6146311876584434
6433,1.7688844792666432
6434,1.9609538641869126
6435,2.078771094108971
6436,2.071703250996577
6437,2.1445130915150235
6438,1.8916004479971913
6439,1.870708854570847
6440,1.621821026106096
6441,1.4619724491812425
6442,1.071226110085721
6443,0.6277051404691514
6444,0.07459373193701603
6445,-0.2556852791123307
6446,-0.517105162625202
6447,-0.7880837043778748
6448,-1.2950246738464557
6449,-1.4808787964457717
6450,-1.7503099865001488
6451,-1.9166708949512326
6452,-2.0140658357018095
6453,-2.038507005942628
6454,-1.9416534552939055
6455,-1.8215451063353107
6456,-1.4328878178246736
6457,-1.058299929768413
6458,-1.0771721742065032
6459,-1.228292018718098
6460,-1.446262199502108
6461,-1.6149211054136434
6462,-1.8174223082425447
6463,-1.9449456205334568
6464,-1.9919500894953532
6465,-2.2198799882242097
6466,-2.3879288165321566
6467,-2.378308328323808
6468,-2.285674146923937
6469,-1.9995741245739622
6470,-1.9931525564784924
6471,-1.6441354655074338
6472,-1.352898849296714
6473,-1.0557918375560782
6474,-0.6360441013699286
6475,-0.1977693382958855
6476,0.17799261582161713
6477,0.4647396895457344
6478,0.9899094334790565
6479,1.2845965764408596
6480,1.5245159630522382
6481,1.7274231514442029
6482,1.976020621816712
6483,2.039089003568059
6484,2.0010750946273506
6485,1.9629598353747348
6486,1.8259514433126636
6487,1.546824546904534
6488,1.128928983327675
6489,0.8665471901156051
6490,0.5089941397258672
6491,-0.044824987610674494
